date_info,name,title,content,rating
Reviewed in India on 11 February 2021,Barath,Build quality,Built quality is not good. Nowhere in the product manual Specification is given. BT 5.0 only a guess ? The length of the neckband is so short. Audio for voice only seems good.,3.0 out of 5 stars
Reviewed in India on 6 February 2021,Sivaji,Faultless product,"It's an amazing product. It's also budget friendly earphone I have ever used. I'm very much satisfied with the product and you even get one year warranty. I suggest, you must buy this product and try once. Finally I would give 5/5 to the product.",5.0 out of 5 stars
Reviewed in India on 23 September 2020,Asif,If you put in the ear it's painful you can not put it more time,"If you put in the ear it's painful you can not put it more time. Ear side not good, Sound base not high, I wanted to return it but I was busy not able to return it within 10 days",1.0 out of 5 stars
Reviewed in India on 11 March 2021,Amazon Customer,Average,Mic quality worst... People on the other side cant hear clearly on a call,3.0 out of 5 stars
Reviewed in India on 16 December 2020,Vishal N.,Don't buy pathetic sounds quality,Sound quality is pathetic. what is the use for remaining parts.. Not recommended at all.,1.0 out of 5 stars
Reviewed in India on 30 September 2020,Gunit Thapar,Awesome purchase at very less rate,"My boult headphone is different then the actual picture shown not sure if it's genuine.But the sound quality,bass and treble everything is awesome hence giving five stars.. Amazon please ensure to provide the right pics of the product.",4.0 out of 5 stars
Reviewed in India on 11 January 2021,Waris,Rugged.,"Awesome for calling,after two months of usage both the ear pieces are working,If are are looking for earphones which are rugged and want it to last long then go for it.",4.0 out of 5 stars
Reviewed in India on 19 September 2020,Rajeshkumar,Ok product for the price,The product works well as long as it is paired with only one device. It struggled when I connected 2 devices. Even with Bluetooth off on one of the paired devices it stopped connecting. Got a replacement and is working fine as it is paired with only one device,3.0 out of 5 stars
Reviewed in India on 4 October 2020,Amazon Customer,Warranty requires courier,"I observed problems after 15 days of using and now to claim warranty, I need to courier the headphones which will cost half the price of headphone. Warranty should also be taken care by amazon.",2.0 out of 5 stars
Reviewed in India on 12 August 2020,Trupti.,Don't expect too much,To be honest i expected too much after reading the over all ratings and reviews.. Nothing is bad about this but nothing great. But its nice to hear micro subwoofers..... I would have better bought boat 100 which i am allready having.,3.0 out of 5 stars
Reviewed in India on 30 October 2020,abhamundhra,Best in the range,"The earphones arrived in very good packaging. The sound quality is great and unlike many other earphones, you cannot hear the sound outside even on high volume which is great. Noise cancellation is good too.. Nice quality at a great price!",5.0 out of 5 stars
Reviewed in India on 28 January 2021,Michael joy,Excellent product,Its excellent product and the sound quality of the product is superb.. And bass quality also i recommended this to one of my friend and he is also bought the same and he is also satisfied.. Its the best quality prodduct and very smooth prize...,5.0 out of 5 stars
Reviewed in India on 16 January 2021,Ushaswi,Sustains long!!,Very good product. This is the second boult product I have used. Among various other products I tried boult lasted really long irrespective of my careless usage. And the sound is just amazing. Best in the price range along with 1 year warranty.,4.0 out of 5 stars
Reviewed in India on 4 October 2020,Kashif Khan,Super bass cristal clear sound quality.,This earphone comes with amazing sound quality along with built quality bass just awesome 👌 cristal clear sound very satisfied with this price range if you're searching under 500 wired earphones just go for it you won't get regret.,5.0 out of 5 stars
Reviewed in India on 27 January 2021,Deepak Kumar,Sound quality is good. Vocals and bass are balanced.,"In this price range, this is awesome product you can try. Vocals, beats and bass all of 'em are quite balanced. If you are casual music listener, I'll recommend this one. And build quality is also good, i find it tangle free. So give it a try.",4.0 out of 5 stars
Reviewed in India on 23 October 2020,User,Stylish and useful,"The product is worth the price. Noise Cancellation is brilliant and excellent sound quality. Apart from that, I love the style as well. At first, it was difficult to fit in ears due to the design, but once you are comfortable, it is amazing.",4.0 out of 5 stars
Reviewed in India on 27 February 2021,murugadoss,Waste of money ..,Spoilt the name of boult earphones.am using Boult earphone...so I bought one more..but total waste ..lot of other noise..we could not hear ..they knows d quality..so no refundable..only return,1.0 out of 5 stars
Reviewed in India on 23 September 2020,Sumeet,Not good,I have used different headphones but these are not good. You will not able to enjoy the song. Artis is better then these.,3.0 out of 5 stars
Reviewed in India on 29 September 2020,Syed Furquan Ghous,Excellent product,"When it comes to noise cancellation this product can prove to be a boon. With excellent sound quality, boult provided me with 1 year warranty.. The bass is super cool. It is better than Boat products which I used to own earlier.",5.0 out of 5 stars
Reviewed in India on 14 December 2020,Rajeev nair,This product worth more then the cost. Loved it.,"Never compare this product with the amount you pay it is more then worth of that amount. Sound quality is awesome, mic works perfect no problem it now and happy because I got a perfect product in a reasonable rate.. I suggest this product.",5.0 out of 5 stars
Reviewed in India on 26 February 2021,Vijay Patel,Best to go at this price point.,"Pretty good earphones at this price point, good quality cable, the best thing I like about these earphones is that they come with 1 year warranty. I was using Boult bassbuds earphones previously and liked those aswell so brought an other pair.",4.0 out of 5 stars
Reviewed in India on 22 January 2021,Suresh bamanala,"Mic dose not operating,vest of all call's",Mic dose not operating but it's good. And non other than is bass is best but I need mic operating that is very harmful to shop this product for ur money. And call not pick's again so vest of money and vest of time go to pro for shop....☺️,3.0 out of 5 stars
Reviewed in India on 24 August 2020,Tapas paul,Supper,No doubt for sound quality with bass. I am using mdr xb510 as. The bolt audio bassbuds x1 is superb. U can buy it. I just thinking how is this possible at cheap price??,5.0 out of 5 stars
Reviewed in India on 8 January 2021,Faizan,Worst product. Don't buy. Waste of money,"After 1 month use, noice cancellation is zero. When we call dailer tone sound automatically goes down. End person on call don't able to hear me properly. There is lot of disturbance and voice is not clear. Waste of money. Want a refund.",1.0 out of 5 stars
Reviewed in India on 4 November 2020,jeet,Awesome Product,Boult Audio BassBuds X1 is value for money and the voice quality and bass are super awesome as promised in the package. The extra accessories provided by boult added extra happiness within the best price option.. I recommend all to try this product,5.0 out of 5 stars
Reviewed in India on 7 August 2020,Rajiv Sharma,Short wire of earphones,"Product is good, sound is good but the only thing I like to mention is that the wire is short compare to other earphones.",4.0 out of 5 stars
Reviewed in India on 28 December 2020,suthish.p,Good bass earphones,Boult Audio Bass Buds X1 is a wonderful product. It sounds fantastic and it got really good bass at affordable price it got. Noise cancellation too.. Love it.,5.0 out of 5 stars
